Post Date;Value Date;Branch;Journal No.;Description;Debit;Credit
07/06/18 12.03.59;07/06/18 12.03.59;767;273913;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301505 FATMAWATI 2;0;769,500.00
07/06/18 12.04.00;07/06/18 12.04.00;767;273943;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301503 CIPUTAT 1;0;95,000.00
07/06/18 12.04.00;07/06/18 12.04.00;767;274077;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301506 FATMAWATI 1;0;693,500.00
07/06/18 12.04.00;07/06/18 12.04.00;767;274086;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301506 FATMAWATI 1;0;382,000.00
07/06/18 12.04.00;07/06/18 12.04.00;767;274098;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301504 PD PINANG;0;1,434,500.00
07/06/18 12.04.00;07/06/18 12.04.00;767;274197;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301505 FATMAWATI 2;0;408,500.00
07/06/18 12.04.00;07/06/18 12.04.00;767;274213;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301505 FATMAWATI 2;0;380,000.00
07/06/18 12.04.00;07/06/18 12.04.00;767;274237;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 2 000301503 CIPUTAT 1;0;722,000.00
07/06/18 12.04.00;07/06/18 12.04.00;767;274290;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 1 000301503 CIPUTAT 1;0;750,500.00
07/06/18 12.04.00;07/06/18 12.04.00;767;274310;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301503 CIPUTAT 1;0;266,000.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274335;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 1 000301504 PD PINANG;0;959,500.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274349;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 3 000301504 PD PINANG;0;351,500.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274429;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 2 000301504 PD PINANG;0;1,208,500.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274483;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 2 000301505 FATMAWATI 2;0;779,000.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274549;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 05062018 3 000301503 CIPUTAT 1;0;133,000.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274568;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 1 000301505 FATMAWATI 2;0;703,000.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274585;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301505 FATMAWATI 2;0;266,000.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274600;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301503 CIPUTAT 1;0;693,500.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274632;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 1 000301506 FATMAWATI 1;0;836,000.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274638;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 3 000301506 FATMAWATI 1;0;239,500.00
07/06/18 12.04.01;07/06/18 12.04.01;767;274705;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 2 000301506 FATMAWATI 1;0;1,396,500.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274720;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 1 000301504 PD PINANG;0;741,000.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274738;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301504 PD PINANG;0;342,000.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274766;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 05062018 3 000301505 FATMAWATI 2;0;95,000.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274792;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 2 000301503 CIPUTAT 1;0;722,000.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274805;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 1 000301507 AMPERA 2;0;370,500.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274873;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301507 AMPERA 2;0;123,500.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274878;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301505 FATMAWATI 2;0;788,500.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274935;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 3 000301504 PD PINANG;0;332,500.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274945;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 1 000301506 FATMAWATI 1;0;912,000.00
07/06/18 12.04.02;07/06/18 12.04.02;767;274969;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301506 FATMAWATI 1;0;380,000.00
07/06/18 12.04.02;07/06/18 12.04.02;767;275024;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 2 000301505 FATMAWATI 2;0;665,000.00
07/06/18 12.04.02;07/06/18 12.04.02;767;275057;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 1 000301509 LT AGUNG 2;0;515,000.00
07/06/18 12.04.03;07/06/18 12.04.03;767;275157;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 3 000301506 FATMAWATI 1;0;173,000.00
07/06/18 12.04.03;07/06/18 12.04.03;767;275237;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 2 000301507 AMPERA 2;0;579,500.00
07/06/18 12.04.03;07/06/18 12.04.03;767;275377;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 2 000301509 LT AGUNG 2;0;332,500.00
07/06/18 12.04.03;07/06/18 12.04.03;767;275389;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 2 000301503 CIPUTAT 1;0;940,500.00
07/06/18 12.04.03;07/06/18 12.04.03;767;275448;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 1 000301504 PD PINANG;0;866,500.00
07/06/18 12.04.03;07/06/18 12.04.03;767;275467;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 3 000301504 PD PINANG;0;496,000.00
07/06/18 12.04.04;07/06/18 12.04.04;767;275579;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301503 CIPUTAT 1;0;608,000.00
07/06/18 12.04.04;07/06/18 12.04.04;767;275621;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301503 CIPUTAT 1;0;427,500.00
07/06/18 12.04.04;07/06/18 12.04.04;767;275670;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 1 000301506 FATMAWATI 1;0;522,500.00
07/06/18 12.04.04;07/06/18 12.04.04;767;275687;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 3 000301506 FATMAWATI 1;0;446,500.00
07/06/18 12.04.04;07/06/18 12.04.04;767;275697;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301504 PD PINANG;0;1,349,000.00
07/06/18 12.04.04;07/06/18 12.04.04;767;275822;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301505 FATMAWATI 2;0;494,000.00
07/06/18 12.04.04;07/06/18 12.04.04;767;275831;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301505 FATMAWATI 2;0;285,000.00
07/06/18 13.47.00;07/06/18 13.47.00;251;737961;TRANSFER KE | S W2 UTARA PT MLJ PD 11 SD 20 MEI 2018 | PEMINDAHAN KE   427198188 PT JASA MARGA PENDAPATAN TO | PEMINDAHBUKUAN HASIL PDPT TOL E-TOLL CARD DARI RUA;61,841,513.00;0
07/06/18 15.11.55;07/06/18 15.11.55;767;107102;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 1 000301535 VETERAN 2;0;465,500.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107112;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301535 VETERAN 2;0;703,000.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107130;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301535 VETERAN 2;0;439,000.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107157;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 1 000301502 CIPUTAT 2;0;893,000.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107164;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 2 000301502 CIPUTAT 2;0;1,007,000.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107171;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 3 000301502 CIPUTAT 2;0;494,000.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107208;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 1 000301509 LT AGUNG 2;0;380,000.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107219;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 2 000301509 LT AGUNG 2;0;370,500.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107228;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 1 000301502 CIPUTAT 2;0;1,045,000.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107237;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301507 AMPERA 2;0;351,500.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107240;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 2 000301502 CIPUTAT 2;0;959,500.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107242;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301507 AMPERA 2;0;427,500.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107245;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301502 CIPUTAT 2;0;541,500.00
07/06/18 15.11.55;07/06/18 15.11.55;767;107254;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301507 AMPERA 2;0;294,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107271;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 06062018 2 000301535 VETERAN 2;0;693,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107278;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 2 000301535 VETERAN 2;0;703,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107282;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 3 000301535 VETERAN 2;0;228,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107288;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 06062018 3 000301535 VETERAN 2;0;57,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107327;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 05062018 1 000301502 CIPUTAT 2;0;1,113,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107336;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28052018 1 000301502 CIPUTAT 2;0;788,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107346;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 05062018 2 000301502 CIPUTAT 2;0;1,111,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107353;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 05062018 3 000301502 CIPUTAT 2;0;492,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107388;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301509 LT AGUNG 2;0;304,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107390;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301509 LT AGUNG 2;0;363,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107408;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 1 000301502 CIPUTAT 2;0;1,047,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107419;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301507 AMPERA 2;0;275,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107426;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301502 CIPUTAT 2;0;1,168,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107430;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301507 AMPERA 2;0;9,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107437;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301502 CIPUTAT 2;0;469,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107449;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301507 AMPERA 2;0;76,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107473;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 06062018 2 000301501 VETERAN;0;399,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107550;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 2 000301502 CIPUTAT 2;0;1,035,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107569;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 06062018 2 000301502 CIPUTAT 2;0;1,391,000.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107571;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 06062018 3 000301502 CIPUTAT 2;0;201,500.00
07/06/18 15.11.56;07/06/18 15.11.56;767;107577;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 3 000301502 CIPUTAT 2;0;123,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107605;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301509 LT AGUNG 2;0;342,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107615;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301509 LT AGUNG 2;0;437,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107621;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301509 LT AGUNG 2;0;38,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107631;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 06062018 2 000301503 CIPUTAT 1;0;655,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107646;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 2 000301507 AMPERA 2;0;456,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107659;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301507 AMPERA 2;0;85,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107686;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27052018 1 000301508 AMPERA 1;0;142,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107697;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27052018 2 000301508 AMPERA 1;0;541,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107708;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27052018 3 000301508 AMPERA 1;0;161,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107727;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 06062018 2 000301504 PD PINANG;0;790,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107738;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301508 AMPERA 1;0;76,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107759;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 1 000301509 LT AGUNG 2;0;361,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107778;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 3 000301509 LT AGUNG 2;0;152,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107789;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 1 000301535 VETERAN 2;0;541,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107800;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 2 000301535 VETERAN 2;0;769,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107813;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 3 000301535 VETERAN 2;0;332,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107835;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 06062018 2 000301505 FATMAWATI 2;0;874,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107853;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 2 000301509 LT AGUNG 2;0;332,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107858;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 3 000301509 LT AGUNG 2;0;38,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107863;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 1 000301507 AMPERA 2;0;541,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107867;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301507 AMPERA 2;0;418,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107879;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301507 AMPERA 2;0;218,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107902;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28052018 1 000301508 AMPERA 1;0;323,000.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107917;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28052018 2 000301508 AMPERA 1;0;750,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107922;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28052018 3 000301508 AMPERA 1;0;237,500.00
07/06/18 15.11.57;07/06/18 15.11.57;767;107933;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 06062018 2 000301506 FATMAWATI 1;0;1,339,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108003;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301535 VETERAN 2;0;351,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108011;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301535 VETERAN 2;0;703,000.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108020;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301535 VETERAN 2;0;465,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108087;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 1 000301509 LT AGUNG 2;0;534,000.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108103;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 2 000301509 LT AGUNG 2;0;427,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108110;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 31052018 3 000301509 LT AGUNG 2;0;95,000.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108134;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 1 000301508 AMPERA 1;0;313,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108142;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 2 000301508 AMPERA 1;0;465,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108153;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 1 000301502 CIPUTAT 2;0;693,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108156;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29052018 3 000301508 AMPERA 1;0;161,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108162;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 2 000301502 CIPUTAT 2;0;931,000.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108168;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 01062018 3 000301502 CIPUTAT 2;0;448,000.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108235;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 1 000301535 VETERAN 2;0;342,000.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108242;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 2 000301535 VETERAN 2;0;560,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108252;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 03062018 3 000301535 VETERAN 2;0;342,000.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108330;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 1 000301502 CIPUTAT 2;0;950,000.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108334;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 2 000301502 CIPUTAT 2;0;1,092,500.00
07/06/18 15.11.58;07/06/18 15.11.58;767;108347;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 02062018 3 000301502 CIPUTAT 2;0;532,000.00
07/06/18 15.11.59;07/06/18 15.11.59;767;108447;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 1 000301535 VETERAN 2;0;418,000.00
07/06/18 15.11.59;07/06/18 15.11.59;767;108453;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 2 000301535 VETERAN 2;0;741,000.00
07/06/18 15.11.59;07/06/18 15.11.59;767;108462;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 04062018 3 000301535 VETERAN 2;0;323,000.00
07/06/18 15.11.59;07/06/18 15.11.59;767;108516;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 1 000301535 VETERAN 2;0;437,000.00
07/06/18 15.11.59;07/06/18 15.11.59;767;108541;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 30052018 2 000301535 VETERAN 2;0;627,000.00
